"text","intent","sentiment"
"stok promo abis lagi sebelum sempet checkout, ini nyebelin bgt","complaint","negative"
"min grtis ongkir berlaku ke semua kota apa cuma jawa aja?","inquiry","neutral"
"bisa potong hrga gak min kalo bayar dp dulu?","inquiry","neutral"
"min kasih diskon loyal customer dong, udh beli 10x masa gak ada reward","complaint","negative"
"flash sale jam 12 selalu abis duluan, ini ada cheat code masuk lebih cepet gak?","inquiry","neutral"
"min vocher WELCOME10 udh expired belum?","inquiry","neutral"
"ongkir mahal bgt min, masa lebih mahal dari barangnya, minta dispensasi dong","complaint","negative"
"min nego dikit boleh gak? selisih 20rb doang masa gak mau","inquiry","neutral"
"promo gratis ongkir minimum order berapa min?","inquiry","neutral"
"min stok diskon selalu abis sblm gw beli, gw curiga ini settingan","complaint","negative"
"voucher ulang tahun gw bisa dipake di sini gak min?","inquiry","neutral"
"min flash sale berikutnya ada gak? udh nabung dari kemarin","inquiry","positive"
"potong hrga dong min, masa gak ada kelonggaran harga sama sekali","inquiry","neutral"
"min grtis ongkir syaratnya apa aja?","inquiry","neutral"
"stok promo abis mulu, sumpah nyebelin, kapok beli pas flash sale","complaint","negative"
"min vocher bisa digabung sama promo lain gak?","inquiry","neutral"
"ongkir digratisin dong min, kalo barangnya bagus nanti gw rekomenin ke temen","inquiry","neutral"
"min diskon loyal member kapan ada? udh lama jadi pelanggan gak ada apresiasi","complaint","negative"
"flash sale malam ini jam berapa min?","inquiry","neutral"
"min potong hrga 10% aja boleh gak kalo beli langsung?","inquiry","neutral"
"vocher grtis ongkir dari marketplace bisa dipake disini gak min?","inquiry","neutral"
"stok diskon abis pas mau checkout, ini sengaja dijualin ke orang lain duluan ya?","complaint","negative"
"min ada promo buy 1 get 1 gak?","inquiry","neutral"
"nego dong min, temen beli kemarin lebih murah dari gw masa","inquiry","negative"
"min grtis ongkir minimal belanja berapa?","inquiry","neutral"
"flash sale produk A kapan masuk lagi? udh kehabisan 3x","complaint","negative"
"min vocher diskon 30% masih ada stock yg bisa dipake?","inquiry","neutral"
"ongkir kemahalan, potong hrga dikit aja bisa gak buat nutupin ongkir?","inquiry","neutral"
"min promo akhir tahun kapan mulai?","inquiry","neutral"
"stok diskon selalu 0 setiap gw buka, ini bot yg borong semua ya?","complaint","negative"
"min kalo beli 3 pcs ada diskon gak?","inquiry","neutral"
"vocher cashback 20rb bisa dipake terus atau sekali aja min?","inquiry","neutral"
"min nego dong, ini temen beli harga segini, gw minta sama bisa gak?","inquiry","neutral"
"flash sale harian jam brp min? pengen ikut dari awal","inquiry","neutral"
"min grtis ongkir udh gak berlaku apa gimana? tadi masih bisa","complaint","negative"
"promo spesial lebaran kapan ada min?","inquiry","neutral"
"stok promo kosong mulu, ini bikin frustrasi bgt deh jujur","complaint","negative"
"min voucher pengguna baru bisa dipake berapa kali?","inquiry","neutral"
"potong hrga dong min, gw mau borong banyak soalnya","inquiry","neutral"
"min grtis ongkir bisa dipakai pas weekend gak?","inquiry","neutral"
"flash sale udh abis min? baru buka hp ini","complaint","negative"
"min nego ya, selisihnya dikit doang, masa harus bayar penuh","inquiry","neutral"
"vocher DISKON15 kenapa gak bisa dipake min? error apa expired?","complaint","negative"
"min promo harbolnas tahun ini kapan?","inquiry","neutral"
"stok diskon abis lagi, udh 5x gagal checkout pas flash sale","complaint","negative"
"min ongkir digratisin dong, order gw kan lumayan banyak","inquiry","neutral"
"voucher khusus member premium ada gak min?","inquiry","neutral"
"potong hrga dong min, janji deh bakal order lagi bulan depan","inquiry","neutral"
"flash sale kapan min? udh nunggu dari seminggu yang lalu","inquiry","neutral"
"min grtis ongkir ke wilayah jawa tengah bisa gak?","inquiry","neutral"
"stok diskon habis duluan mulu, gw gak pernah kebagian satu kali pun","complaint","negative"
"min nego dikit boleh ya, biar sama2 happy","inquiry","neutral"
"vocher complain sebelumnya bisa dipake min? katanya dikasih kompensasi","inquiry","neutral"
"min ada promo beli 2 gratis 1 gak? pengen borong nih kalo ada","inquiry","positive"
"kalo pake vocher cashback bisa ditambah promo grtis ongkir juga gak min?","inquiry","neutral"
"min barang udh nyampe, packagingnya rapi bgt kaya hadiah ultah 🥹 makasih","other","positive"
"MIN INI WARNANYA SALAH!!! gw pesen hitam dateng abu2, lo buta warna apa gimana???","complaint","negative"
"min garansi produk ini berapa lama ya?","inquiry","neutral"
"barang sampe aman bgt min, bubble wrapnya berlapis2 gak ada yg lecet sedikitpun 👏","other","positive"
"INI SAMPAH!!! jahitannya lepas semua baru 1 hari dipake, minta refund sekarang","complaint","negative"
"min kalo barang cacat cara returnya gimana?","inquiry","neutral"
"packagingnya aesthetic bgt min, unboxingnya bikin seneng 🎁 puas banget","other","positive"
"NIPU!!! warna di foto putih tulang, dateng malah krem. ini gak sama bro!!!","complaint","negative"
"min garansi berlaku kalo barang rusak sendiri bukan salah pemakaian gak?","inquiry","neutral"
"min makasih ya packagingnya super aman, produknya jg sesuai ekspektasi banget","other","positive"
"BARANG CACAT MIN!!! ada lubang di jahitannya, ini produk reject dikasih ke gw???","complaint","negative"
"min proses retur itu berapa hari ya sampe uangnya balik?","inquiry","neutral"
"unboxing paling satisfying seumur hidup min, packagingnya berlapis dan ada thank you card 🥰","other","positive"
"min gw minta REFUND SEKARANG, warnanya beda jauh sama foto. nipu namanya itu","complaint","negative"
"garansi resmi ada gak min? atau garansi toko aja?","inquiry","neutral"
"barang nyampe dengan selamat min, packagingnya kenceng bgt gak kemana2","other","positive"
"BEGO APA GIMANA SIH, gw pesen ukuran L dateng S. gak bisa baca apa adminnya???","complaint","negative"
"min kalo mau retur harus bayar ongkir balik sendiri gak?","inquiry","neutral"
"min terima kasih bgt packagingnya aman banget, udh curiga pas liat kotaknya tp dalamnya perfect","other","positive"
"INI CACAT PRODUKSI MIN!!! catnya ngelupas baru dibuka dari plastik. refund dong","complaint","negative"
"min garansi produk elektronik ini cover kerusakan apa aja?","inquiry","neutral"
"packagingnya luar biasa min, pake kardus tebal + bubble wrap + plastik. triple protection 💪","other","positive"
"WARNANYA BEDA JAUH MIN!!! foto coklat tua dateng coklat muda. mata lo apa mata gw yg error?","complaint","negative"
"min bisa tuker ukuran gak kalo salah? masih segel","inquiry","neutral"
"seneng banget min barangnya, packaging rapi + ada notes personalnya. berasa spesial 🥹","other","positive"
"SAMPAH PRODUKNYA MIN!!! baru dipake 2 jam rusak sendiri. kualitas zonk total","complaint","negative"
"min garansi void kalo stiker garansinya sobek?","inquiry","neutral"
"min kaget dalam artian bagus, packagingnya lebih keren dari yg gw bayangin 😍","other","positive"
"GW MINTA RETUR SEKARANG MIN!!! warna salah + ada cacat di bagian pojok. double zonk","complaint","negative"
"cara klaim garansi gimana min? ada syaratnya gak?","inquiry","neutral"
"packagingnya wangi dan rapi bgt min, detail banget sampe segelnya pun aman 🙏","other","positive"
"MIN TIPU2!!! foto produknya diedit terang2an, aslinya warnanya lebih gelap jauh","complaint","negative"
"min garansi 1 tahun itu dihitung dari tanggal beli atau tanggal terima?","inquiry","neutral"
"barang sampe perfect min, isi lengkap dan kondisi masih mulus kayak baru keluar pabrik","other","positive"
"CACAT SEMUA MIN!!! dari 3 item yg gw beli 2 nya ada cacatnya. quality control lo kemana???","complaint","negative"
"min kalo produk dikirim balik buat klaim garansi, ongkirnya ditanggung siapa?","inquiry","neutral"
"makasih min packagingnya beyond ekspektasi, tiap layer dibungkus teliti banget","other","positive"
"LO NIPU MIN!!! warna navy di foto datengnya item pekat. gw minta refund full","complaint","negative"
"min garansi berlaku kalo ada cacat produksi bukan karena jatuh kan?","inquiry","neutral"
"unboxingnya bikin senyum2 sendiri min, packagingnya rapi + ada stiker lucu 😊","other","positive"
"INI REJECT BUKAN??? ada bekas lem di mana2, kondisinya gak layak jual","complaint","negative"
"min proses refund butuh waktu berapa hari masuk ke rekening?","inquiry","neutral"
"min produknya sesuai banget sama deskripsi, packagingnya aman dan teliti 👌","other","positive"
"WARNA SALAH + UKURAN SALAH MIN!!! ini gimana QC nya, buta warna sekalian buta huruf?","complaint","negative"
"min kalo garansi udh expired bisa diperpanjang gak?","inquiry","neutral"
"packagingnya kaya artis min, ada tissue paper + ribbon + box premium. classy bgt 🎀","other","positive"
"GW GAK MAU BARANG INI MIN!!! warnanya jauh dari foto, minta tuker atau refund sekarang","complaint","negative"
"min ada kartu garansinya gak? di paket gw gak ada","inquiry","neutral"
"min barang udh dicek semua lengkap dan mulus, packing ketat bgt ampe susah dibuka wkwk","other","positive"
"PRODUK SAMPAH!!! baru seminggu udh rusak. lo jual barang reject ke gw ya min???","complaint","negative"
"min retur bisa dilakuin berapa hari setelah barang diterima?","inquiry","neutral"
"packagingnya satisfying bgt min, bubble wrapnya banyak bgt bikin pengen meletup2 semua 😂","other","positive"
"MIN GW BELI MERAH DATENGNYA PINK!!! ini buta warna apa nipu? mana sama coba???","complaint","negative"
"min garansi cover kerusakan karena defect pabrik kan?","inquiry","neutral"
"kaget min barangnya ori banget, packaging premium dan semua aksesorisnya lengkap 🔥","other","positive"
"JAHITANNYA JELEK BGT MIN!!! benangnya keluar semua, ini produk gagal lo kasih ke gw","complaint","negative"
"min syarat retur apa aja? harus ada foto bukti cacatnya?","inquiry","neutral"
"min terima kasih bgt, packagingnya super aman dan ada bonus kecil di dalemnya 🥰","other","positive"
"TIPU DAYAAAAA MIN!!! foto produknya mulus, aslinya ada goresan di bagian depan. refund!!!","complaint","negative"
"min garansi toko beda sama garansi resmi produsen gimana?","inquiry","neutral"
"min seneng bgt unboxingnya, semua item dibungkus individual + ada label namanya 🤩","other","positive"
"BUKAN WARNA INI YANG GW PESEN MIN!!! mata lo perlu diperiksa kayaknya","complaint","negative"
"min kalo mau klaim garansi harus bawa produknya atau bisa foto aja?","inquiry","neutral"
"packagingnya teliti bgt min, sampe segelnya pun diplakban biar gak rusak. apresiasi bgt 👏","other","positive"
"MIN INI CACAT PRODUKSI!!! ada retak di bagian bawah, masih segel pula. reject nih","complaint","negative"
"min garansi masih berlaku kalo nota belinya ilang gak?","inquiry","neutral"
"min barang sampe sempurna, kardusnya kokoh + dalamnya dilapis foam. aman bgt 💯","other","positive"
"REFUND SEKARANG MIN!!! warnanya beda, ukurannya salah, kondisinya cacat. triple zonk","complaint","negative"
"min cara retur barangnya gimana step by step?","inquiry","neutral"
"min ini packagingnya juara, tiap produk dimasukin ziplock dulu baru dibubble wrap. detail bgt","other","positive"
"GW KAPOK BELI DI SINI MIN!!! warna selalu beda dari foto. nipu konsumen terus","complaint","negative"
"min garansi bisa dipake kalo beli lewat reseller bukan langsung ke toko?","inquiry","neutral"
"unboxingnya bikin terharu min, ada tulisan tangan thank you note-nya 🥹","other","positive"
"INI APA MIN!!! retsleting macet baru dibuka dari plastik. minta ganti unit baru sekarang","complaint","negative"
"min kalo barang salah kirim ongkir returnya ditanggung toko kan?","inquiry","neutral"
"packagingnya anti lebay tapi efektif bgt min, semua aman dan presisi 👌","other","positive"
"WARNA SALAH LAGI MIN!!! ini udh ke dua kalinya gw komplain hal yg sama. gak kapok2","complaint","negative"
"min garansi elektronik ini include baterai gak?","inquiry","neutral"
"min barang dateng kondisi 100%, packagingnya kenceng dan gak ada celah udara masuk","other","positive"
"SAMPAH TOTAL MIN!!! cat ngelupas, jahitan lepas, ukuran salah. ini produk dari mana sih???","complaint","negative"
"min kalo mau retur butuh unboxing video gak sebagai bukti?","inquiry","neutral"
"barang sempurna min, packagingnya kuat dan produknya sesuai foto + deskripsi 💪","other","positive"
"GW MINTA PERTANGGUNGJAWABAN MIN!!! barang cacat + warna beda. gw mau refund penuh","complaint","negative"
"min garansi void kalo produk dimodif atau dibongkar sendiri ya?","inquiry","neutral"
"min terima kasih packagingnya luar biasa, ampe minta sayang buka kardusnya 😄","other","positive"
"NIPU BGT MIN!!! foto produknya dimanipulasi. aslinya beda jauh. laporin ke BPSK nih","complaint","negative"
"min bisa retur kalo barang gak sesuai ekspektasi bukan cacat?","inquiry","neutral"
"packagingnya super thoughtful min, ada silica gel + bubble wrap + kardus kokoh. detail bgt 🙏","other","positive"
"CACAT PARAH MIN!!! dari 5 pcs yg gw order 3 cacatnya. ini pabrik reject lo jual ke gw?","complaint","negative"
"min garansi berlaku di semua kota atau hanya kota tertentu?","inquiry","neutral"
"min barang perfect kondisinya, packagingnya rapi dan semua bonus itemnya ada 🥰","other","positive"
"MIN BUTA WARNA APA GIMANA!!! gw order cream datengnya putih polos. beda jauh bro","complaint","negative"
"min garansi cover scratches dari pabrik atau cuma kerusakan fungsi aja?","inquiry","neutral"
"min seneng banget sama packagingnya, rapih + ada pita cantik + kartu ucapan. sempurna 🎁","other","positive"
"GW GAK TERIMA INI MIN!!! barang cacat + salah kirim varian. refund FULL atau gw review bintang 1","complaint","negative"
"min kalo komplain soal cacat produk bisa lewat chat ini atau harus ke CS formal?","inquiry","neutral"
"min packagingnya cakep bgt, ada stiker branded + tissue paper wangi. unboxing premium 😍","other","positive"
"INI BARANG REJECT MIN!!! kondisi cacat dari dalam plastik segel. minta ganti sekarang","complaint","negative"
"min garansi kalo ada kerusakan dalam 7 hari pertama prosesnya cepet gak?","inquiry","neutral"
"min barang sampe aman, dikemas dobel dan produknya persis banget sama foto. puas bgt 💯","other","positive"
"min PO batch berapa sekarang?","inquiry","neutral"
"akhirnya PO gw nyampe juga min, worth the wait banget 😭🙏","other","positive"
"min ini PO gw udh 2 bulan blm ada kabar, ini masih hidup gak tokonya?","complaint","negative"
"PO biasanya berapa lama min estimasinya?","inquiry","neutral"
"barang PO dateng min, kondisi perfect + sesuai foto. sabar nunggu 6 minggu terbayar 🥹","other","positive"
"min kenapa PO lo selalu molor dari estimasi?? ini udh telat 3 minggu","complaint","negative"
"PO batch selanjutnya kapan buka min?","inquiry","neutral"
"min PO gw akhirnya nyampe, packagingnya rapi dan barang ori. gak nyesel nunggu lama","other","positive"
"ini PO atau tipu2 min?? 3 bulan blm ada update sama sekali","complaint","negative"
"min PO yg gw ikut batch 7 kapan ready?","inquiry","neutral"
"gak nyangka min barang PO sesuai ekspektasi banget, makasih udh sabar nerima order gw 🙏","other","positive"
"min tolong jujur PO ini beneran ada atau fiktif? udh 10 minggu nihil info","complaint","negative"
"beda PO sama ready stok apa min?","inquiry","neutral"
"min PO bulan lalu akhirnya dateng, kualitasnya bagus banget. nunggu lama tapi puas 😊","other","positive"
"min PO batch 5 mana updatenya?? udh kelewat 1 bulan dari estimasi","complaint","negative"
"kalau ikut PO sekarang estimasi datengnya kapan min?","inquiry","neutral"
"yeay PO gw nyampe min!! sesuai deskripsi dan warnanya persis foto. happy bgt","other","positive"
"min ini PO gw dari 4 bulan lalu blm kelar, temen yg order belakangan malah udh dapet","complaint","negative"
"min PO batch berikutnya ada diskon gak?","inquiry","neutral"
"akhirnya sabar itu berbuah min, PO 2 bulan nyampe dan kualitasnya di luar ekspektasi 🔥","other","positive"
"min update PO dong!! dari kemarin chat gak dibls sama sekali","complaint","negative"
"min PO ini dp berapa persen?","inquiry","neutral"
"PO batch 3 gw dateng min, rapih banget dan lengkap semua itemnya. worth it nunggu lama 💪","other","positive"
"min ini udh 12 minggu, PO lo kapan selesainya? ini rekor terlama nih","complaint","negative"
"min kalo batal PO dp bisa balik gak?","inquiry","neutral"
"min mau bilang makasih, nunggu PO 7 minggu tapi hasilnya memuaskan banget 🥰","other","positive"
